CAMPUS_UTILIZADO,SEDE,NACIONALIDAD,CLAVE_GENERO,AREA,CLAVE_MAJOR_PGMA_ACAD,DESC_CIUDAD_ESCUELA,DESC_MUNICIPIO_ESCUELA,DESC_ESTADO_ESCUELA,DESC_PAIS_ESCUELA,V_PROM_IND,V_PAA_IND,V_TEC_NO_TEC,FECHA_DECISION_ADMISION_FINAL,PERFIL,IPP,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,RUBRICA,ENSAYO,CV,V_SOL_BSE,BECA_SOAF,V_POSTDTA,V_POSTULADOBTE,v_becadobte,BECABTE,DISCIPLINA,BECA_BHP,V_POSSTEAM,V_BHP,V_BSE,v_anybeca,POST_ANYBECA,prcBeca_f,TIPO_BECA_F,V_BECABTE,V_ANY_BECA,PRC_BECA_F
Guadalajara,GDA,Mexicana,F,PTM,PTM,Guadalajara,Guadalajara,Jalisco,México,84.0,1080,No Tec,2023-11-16T00:00:00.000Z,Perfil A,1,1,Guadalajara,18.0,Solicitud,50.0,94.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,96.0,1107,No Tec,2023-11-24T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,50.0,95.0,25.0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,Artistico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,,,,Francia,87.07,1091,No Tec,2023-12-04T00:00:00.000Z,Perfil A,1,1,Extranjero NO LATAM,15.0,Solicitud,50.0,85.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Valle Alto,SVA,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,99.0,1105,No Tec,2023-12-04T00:00:00.000Z,Perfil A,0,0,Monterrey,14.0,Solicitud,46.0,85.0,15.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,ESM,Mexicana,M,PBB,PBB,Espiritu Santo,Jilotzingo,Estado de México,México,76.5,1108,No Tec,2023-11-07T00:00:00.000Z,Perfil B,1,1,Toluca,15.0,Solicitud,29.0,80.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,93.5,1148,No Tec,2024-01-02T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,44.0,100.0,15.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Chihuahua,CHH,Mexicana,F,PBB,PBB,Gustavo A. Madero,Indefinido,Ciudad de México,México,98.0,1225,No Tec,2023-10-30T00:00:00.000Z,Perfil A+,1,1,Estado de México,15.0,Solicitud,23.0,94.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Hidalgo,HGO,Mexicana,F,PBB,PBB,Progreso,Progreso de Obregón,Hidalgo,México,98.5,1273,No Tec,2023-09-27T00:00:00.000Z,Perfil A+,1,1,Hidalgo,15.0,Solicitud,46.0,100.0,25.0,15.0,1.0,0.1,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Tampico,TAM,Mexicana,M,PBB,PBB,Ciudad Madero,Ciudad Madero,Tamaulipas,México,93.5,1266,No Tec,2024-01-22T00:00:00.000Z,Perfil A+,1,1,Tampico,14.0,Solicitud,30.0,92.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,96.0,1232,No Tec,2023-12-15T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,94.0,9.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,89.5,934,No Tec,2023-10-26T00:00:00.000Z,Perfil B,1,1,Monterrey,15.0,Solicitud,49.0,70.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,F,PBB,PBB,Ciudad de México,Benito Juárez,Ciudad de México,México,94.0,1063,No Tec,2023-11-26T00:00:00.000Z,Perfil A,1,1,Ciudad de México,15.0,Solicitud,43.0,91.0,21.0,10.0,1.0,0.3,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.3,Tradicional,0.0,1.0,0.3
Toluca,TOL,Mexicana,M,PBB,PBB,Toluca de Lerdo,Toluca,Estado de México,México,79.5,1027,No Tec,2023-10-11T00:00:00.000Z,Perfil A,1,1,Toluca,14.0,Solicitud,29.0,106.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PBB,PBB,Heroica Puebla de Zaragoza,Puebla,Puebla,México,85.5,1162,No Tec,2023-11-30T00:00:00.000Z,Perfil A,1,1,Puebla,14.0,Solicitud,28.0,96.0,21.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Aguascalientes,AGS,Mexicana,F,PTM,PTM,Indefinido,Aguascalientes,Aguascalientes,México,91.5,1193,No Tec,2023-09-27T00:00:00.000Z,Perfil A+,1,1,,15.0,Solicitud,39.0,93.0,23.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
León,LEO,Mexicana,M,PBB,PBB,León de los Aldama,León,Guanajuato,México,98.0,1312,No Tec,2023-10-27T00:00:00.000Z,Perfil A+,1,1,León,14.0,Solicitud,48.0,89.0,19.0,10.0,1.0,0.4,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.4,Tradicional,0.0,1.0,0.4
Querétaro,QRO,Mexicana,F,PBB,PBB,Juriquilla,Querétaro,Querétaro,México,95.0,1288,No Tec,2023-11-21T00:00:00.000Z,Perfil A+,1,1,Querétaro,16.0,Solicitud,48.0,95.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Guadalajara,STA,Mexicana,F,PBB,PBB,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Jalisco,México,86.5,1122,No Tec,2024-02-02T00:00:00.000Z,Perfil A,1,1,Guadalajara,14.0,Solicitud,45.0,72.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,93.5,891,No Tec,2023-11-09T00:00:00.000Z,Perfil B,1,1,Monterrey,15.0,Solicitud,35.0,86.0,21.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,Liderazgo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Aguascalientes,AGS,Mexicana,F,PTM,PTM,Indefinido,Aguascalientes,Aguascalientes,México,98.5,1136,No Tec,2023-09-27T00:00:00.000Z,Perfil A+,1,1,,14.0,Solicitud,44.0,92.0,17.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Aguascalientes,AGS,Mexicana,F,PTM,PTM,Aguascalientes,Aguascalientes,Aguascalientes,México,99.5,1116,No Tec,2023-09-27T00:00:00.000Z,Perfil A,1,1,Aguascalientes,14.0,Solicitud,45.0,100.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,88.0,954,No Tec,2023-12-05T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,38.0,85.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,F,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,99.0,1254,No Tec,2023-12-04T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,50.0,95.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,87.0,1022,No Tec,2023-10-26T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,50.0,91.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBB,PBB,San Nicolás de los Garza,San Nicolás de los Garza,Nuevo León,México,95.5,1361,No Tec,2023-11-09T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,37.0,86.0,11.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Sada,PGS,Mexicana,M,PBB,PBB,San Nicolás de los Garza,San Nicolás de los Garza,Nuevo León,México,90.0,969,No Tec,2023-12-04T00:00:00.000Z,Perfil A,1,1,Monterrey,14.0,Solicitud,17.0,78.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
León,LEO,Mexicana,F,PBB,PBB,León de los Aldama,León,Guanajuato,México,90.5,1037,No Tec,2023-12-13T00:00:00.000Z,Perfil A,1,1,León,14.0,Solicitud,24.0,100.0,25.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Estado de México,ESM,Mexicana,F,PTM,PTM,Naucalpan de Juárez,Naucalpan de Juárez,Estado de México,México,90.0,1141,No Tec,2023-11-28T00:00:00.000Z,Perfil A+,1,1,Estado de México,16.0,Solicitud,42.0,95.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Tampico,TAM,Mexicana,M,PBB,PBB,Tampico,Tampico,Tamaulipas,México,87.5,1184,No Tec,2023-10-30T00:00:00.000Z,Perfil A,1,1,Tampico,14.0,Solicitud,30.0,73.0,3.0,10.0,1.0,0.3,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.3,Tradicional,0.0,1.0,0.3
Estado de México,ESM,Mexicana,M,PTM,PTM,Ciudad Adolfo López Mateos,Atizapán de Zaragoza,Estado de México,México,89.0,1210,No Tec,2023-11-06T00:00:00.000Z,Perfil A,1,1,Estado de México,15.0,Solicitud,42.0,110.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Cumbres,PCM,Mexicana,F,PBI,PBI,Monterrey,Monterrey,Nuevo León,México,99.5,1297,No Tec,2024-01-26T00:00:00.000Z,Perfil A+,0,0,Monterrey,15.0,Solicitud,50.0,82.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Guadalajara,STA,Mexicana,M,PTM,PTM,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,Jalisco,México,100.0,1254,No Tec,2023-10-26T00:00:00.000Z,Perfil A+,1,1,Guadalajara,16.0,Solicitud,50.0,106.0,21.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBI,PBI,Monterrey,Monterrey,Nuevo León,México,97.0,1283,No Tec,2023-12-04T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Marketing digital,50.0,88.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.9,0.0,1.0,0.0,1.0,1.0,0.9,Hijo de Profesor,0.0,1.0,0.9
Eugenio Garza Sada,PGS,Mexicana,F,PTM,PTM,Zapopan,Zapopan,Jalisco,México,86.5,1183,No Tec,2023-11-17T00:00:00.000Z,Perfil A,0,0,Guadalajara,14.0,Solicitud,46.0,108.0,23.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,99.5,1472,No Tec,2023-11-16T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,96.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PTM,PTM,Heroica Puebla de Zaragoza,Puebla,Puebla,México,87.0,1013,No Tec,2023-10-26T00:00:00.000Z,Perfil A,1,1,,14.0,Solicitud,48.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Cuernavaca,MOR,Mexicana,F,PBB,PBB,Cuernavaca,Cuernavaca,Morelos,México,96.5,1156,No Tec,2024-02-19T00:00:00.000Z,Perfil A+,1,1,Cuernavaca,14.0,Marketing digital,34.0,89.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Sonora Norte,HER,Mexicana,F,PBB,PBB,Hermosillo,Hermosillo,Sonora,México,90.0,1031,No Tec,2023-10-16T00:00:00.000Z,Perfil A,1,1,Sonora Norte,14.0,Solicitud,45.0,100.0,25.0,15.0,0.0,0.0,0.0,1.0,1.0,0.4,Artistico,0.0,0.0,0.0,0.0,1.0,1.0,0.4,Talento Estudiantil,1.0,1.0,0.4
Sinaloa,SIN,Mexicana,F,PBB,PBB,Culiacán Rosales,Culiacán,Sinaloa,México,94.0,884,No Tec,2024-02-20T00:00:00.000Z,Perfil B,1,1,Sinaloa,14.0,Solicitud,32.0,67.0,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,M,PTM,PTM,Ciudad de México,Coyoacán,Ciudad de México,México,84.5,1217,No Tec,2023-11-23T00:00:00.000Z,Perfil A,1,1,Ciudad de México,16.0,Solicitud,50.0,81.0,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,Liderazgo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,F,PTM,PTM,Alvaro Obregón,Indefinido,Ciudad de México,México,96.0,1152,No Tec,2023-11-17T00:00:00.000Z,Perfil A+,1,1,Santa Fe,14.0,Solicitud,50.0,95.0,25.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,F,PBB,PBB,Tlalpan,Indefinido,Ciudad de México,México,98.5,1276,No Tec,2023-10-27T00:00:00.000Z,Perfil A+,1,1,Ciudad de México,15.0,Solicitud,29.0,102.0,17.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,M,PTM,PTM,Santiago de Querétaro,Querétaro,Querétaro,México,96.0,1313,No Tec,2023-10-16T00:00:00.000Z,Perfil A+,1,1,Querétaro,14.0,Contacto directo,50.0,92.0,17.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,Artistico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,M,PBI,PBI,Cuajimalpa de Morelos,Indefinido,Ciudad de México,México,92.0,1242,No Tec,2024-01-02T00:00:00.000Z,Perfil A+,1,1,Santa Fe,15.0,Marketing digital,49.0,93.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,98.5,1348,No Tec,2023-11-09T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,42.0,95.0,25.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PBB,PBB,Monterrey,Monterrey,Nuevo León,México,98.5,1259,No Tec,2023-10-12T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Contacto directo,43.0,84.0,9.0,15.0,1.0,0.2,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.2,Tradicional,0.0,1.0,0.2
Toluca,TOL,Mexicana,F,PBB,PBB,Metepec,Metepec,Estado de México,México,98.0,1259,No Tec,2023-09-29T00:00:00.000Z,Perfil A+,1,1,Toluca,14.0,Contacto directo,29.0,79.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,MET,Mexicana,F,PBI,PBI,Metepec,Metepec,Estado de México,México,91.0,1142,No Tec,2023-11-09T00:00:00.000Z,Perfil A+,0,0,Toluca,15.0,Marketing digital,50.0,100.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Valle Alto,SVA,Mexicana,M,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,91.5,1339,No Tec,2024-01-29T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,92.0,17.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,F,PBI,PBI,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,97.0,1252,No Tec,2023-12-01T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Marketing digital,50.0,100.0,25.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Estadounidense,F,PTM,PTM,Ciudad Santa Catarina,Santa Catarina,Nuevo León,México,90.5,1066,No Tec,2024-01-09T00:00:00.000Z,Perfil B,1,1,Monterrey,15.0,Solicitud,50.0,73.0,23.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,M,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,83.0,1043,No Tec,2024-01-11T00:00:00.000Z,Perfil A,1,1,Monterrey,15.0,Solicitud,46.0,110.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Valle Alto,SVA,Ecuatoriana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,99.5,1265,No Tec,2023-11-10T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,89.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PBI,PBI,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,98.5,1346,No Tec,2023-10-25T00:00:00.000Z,Perfil A+,1,1,Monterrey,14.0,Solicitud,50.0,100.0,15.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,96.5,1140,No Tec,2023-11-09T00:00:00.000Z,Perfil A+,0,0,Monterrey,15.0,Solicitud,50.0,90.0,15.0,15.0,0.0,0.0,1.0,1.0,0.0,0.0,Liderazgo,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,97.0,1232,No Tec,2023-11-07T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,110.0,25.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Catarina,PSC,Mexicana,F,PTM,PTM,Monterrey,Monterrey,Nuevo León,México,92.5,1145,No Tec,2023-11-29T00:00:00.000Z,Perfil A+,1,1,Monterrey,15.0,Solicitud,50.0,96.0,21.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Santa Fe,CSF,Mexicana,F,PTM,PTM,Cuajimalpa de Morelos,Indefinido,Ciudad de México,México,94.0,1137,No Tec,2023-10-11T00:00:00.000Z,Perfil A+,1,1,Santa Fe,15.0,Solicitud,40.0,100.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Hidalgo,HGO,Mexicana,F,PBB,PBB,"El Cid Sección Plazas, Urbana Num. 1",Tizayuca,Hidalgo,México,96.0,1392,No Tec,2024-01-21T00:00:00.000Z,Perfil A+,1,1,Hidalgo,15.0,Solicitud,32.0,106.0,21.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,TOL,Mexicana,M,PBB,PBB,Metepec,Metepec,Estado de México,México,88.0,1019,No Tec,2023-09-29T00:00:00.000Z,Perfil A,1,1,Toluca,14.0,Solicitud,22.0,91.0,21.0,10.0,1.0,0.2,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,1.0,1.0,1.0,0.2,Tradicional,0.0,1.0,0.2
Guadalajara,GDA,Mexicana,F,PBB,PBB,Zapopan,Zapopan,Jalisco,México,86.5,947,No Tec,2024-02-20T00:00:00.000Z,Perfil B,1,1,Guadalajara,15.0,Solicitud,33.0,57.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Chihuahua,CHH,Mexicana,M,PTM,PTM,Chihuahua,Chihuahua,Chihuahua,México,95.5,1165,No Tec,2023-11-13T00:00:00.000Z,Perfil A+,1,1,Chihuahua,15.0,Solicitud,50.0,90.0,15.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Eugenio Garza Lagüera,PGL,Mexicana,M,PTM,PTM,San Pedro Garza García,San Pedro Garza García,Nuevo León,México,88.0,1290,No Tec,2023-10-25T00:00:00.000Z,Perfil A,1,1,,15.0,Solicitud,50.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Puebla,PUE,Mexicana,M,PBB,PBB,Heroica Puebla de Zaragoza,Puebla,Puebla,México,85.76,1240,No Tec,2024-01-19T00:00:00.000Z,Perfil A,1,1,Puebla,15.0,Solicitud,46.0,95.0,25.0,10.0,1.0,0.1,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,M,PBB,PBB,El Vegil,Huimilpan,Querétaro,México,84.0,1352,No Tec,2023-10-30T00:00:00.000Z,Perfil A,1,1,Querétaro,15.0,Solicitud,49.0,83.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
Toluca,TOL,Mexicana,F,PBB,PBB,Toluca de Lerdo,Toluca,Estado de México,México,97.0,1193,No Tec,2023-09-29T00:00:00.000Z,Perfil A+,1,1,Toluca,14.0,Solicitud,40.0,94.0,19.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Querétaro,QRO,Mexicana,M,PTM,PTM,Acequia Blanca,Querétaro,Querétaro,México,86.5,1120,No Tec,2023-10-30T00:00:00.000Z,Perfil A,1,1,Querétaro,16.0,Solicitud,50.0,110.0,25.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,Atletico,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Sin beca,0.0,0.0,0.0
Ciudad de México,CCM,Mexicana,M,PBB,PBB,Venustiano Carranza,Indefinido,Ciudad de México,México,89.5,1148,No Tec,2023-11-26T00:00:00.000Z,Perfil A,1,1,Ciudad de México,15.0,Solicitud,40.0,95.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin beca,0.0,0.0,0.0
