SEDE,NACIONALIDAD,CLAVE_GENERO,CLAVE_TIPO_ADMISION_TIPO_INGRESO,CLAVE_MAJOR_PGMA_ACAD,CLAVE_ESCUELA,DESC_ESTADO_ESCUELA,V_PROM_IND,V_PAA_IND,FECHA_DECISION_ADMISION_FINAL,INSCRITO,CAMPUS_APORTACION,EDAD,ORIGEN_DE_LA_SOLICITUD,PUNTAJE_EUC,BECA_SOAF,CREDITO_SOAF,V_POSTDTA,BECABTE,DISCIPLINA,V_BHP,POST_ANYBECA,TIPO_BECA_F,V_ANY_BECA,PRC_BECA_F,PRC_CREDITO_F,ESTADO_BSE,ESTADO_BTE
MTY,Mexicana,M,P5,LAE,H00229,Nuevo León,89.93,0,2023-10-12T00:00:00.000Z,0,Monterrey,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,MC,H00170,Chiapas,90.6,1436,2024-01-19T00:00:00.000Z,1,Chiapas,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,M,P5,ICI,H13990,Nuevo León,83.73,0,2023-11-06T00:00:00.000Z,0,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LAF,H19021,Nuevo León,83.23,0,2024-02-12T00:00:00.000Z,0,Monterrey,19.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,BIE,H00158,Querétaro,86.93,0,2024-01-23T00:00:00.000Z,1,Querétaro,19.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IIS,H00168,Estado de México,87.9,0,2023-11-06T00:00:00.000Z,0,Estado de México,18.0,Base de datos,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,CPF,H00155,Tamaulipas,92.46,1300,2023-09-13T00:00:00.000Z,1,Tampico,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IBT,H00168,Estado de México,97.22,1279,2023-09-15T00:00:00.000Z,1,Estado de México,17.0,Base de datos,35.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,ARQ,H00170,Chiapas,88.53,0,2023-09-14T00:00:00.000Z,0,Chiapas,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,ARQ,H00168,Estado de México,85.62,0,2023-12-05T00:00:00.000Z,0,Estado de México,18.0,Solicitud,,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,IRS,H14074,Michoacán,98.35,1437,2023-10-25T00:00:00.000Z,1,Morelia,19.0,Solicitud,47.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,M,P5,NEG,H00167,Hidalgo,87.86,0,2023-12-10T00:00:00.000Z,1,Hidalgo,17.0,Base de datos,30.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,O5,IIT,H00168,Estado de México,91.96,1203,2023-10-27T00:00:00.000Z,1,Estado de México,17.0,Solicitud,20.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,P5,IDM,H00177,Jalisco,96.44,1452,2023-09-28T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,32.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,ARQ,H00158,Querétaro,97.53,0,2023-11-09T00:00:00.000Z,0,Querétaro,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,M,P5,IIT,H00167,Hidalgo,93.46,0,2023-10-25T00:00:00.000Z,1,Hidalgo,17.0,Base de datos,6.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,LEM,H13917,Nuevo León,85.43,0,2023-10-12T00:00:00.000Z,1,Monterrey,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MC,H13917,Nuevo León,96.18,1401,2024-01-18T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,M,P5,NEG,H00167,Hidalgo,90.83,1203,2023-10-25T00:00:00.000Z,1,Hidalgo,18.0,Base de datos,25.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,F,P5,IQ,H00163,Estado de México,91.8,1287,2023-10-14T00:00:00.000Z,1,Toluca,18.0,Base de datos,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,ITC,H00158,Querétaro,93.77,1440,2023-10-20T00:00:00.000Z,1,Querétaro,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,CIS,H13990,Nuevo León,98.77,1480,2023-12-05T00:00:00.000Z,1,Monterrey,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LIT,H00158,Querétaro,82.4,0,2024-02-09T00:00:00.000Z,0,Querétaro,17.0,Base de datos,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,F,P5,NEG,H00159,San Luis Potosí,98.56,1419,2023-09-27T00:00:00.000Z,1,San Luis Potosí,17.0,Base de datos,28.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LEM,H00165,Ciudad de México,92.33,1285,2023-10-27T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,27.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,P5,BIE,H13819,Ciudad de México,89.35,0,2023-11-28T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LEC,H00165,Ciudad de México,88.63,0,2023-10-11T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
GDA,Mexicana,F,P5,BGB,H00177,Jalisco,89.33,0,2023-10-12T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LNB,H13917,Nuevo León,93.12,1325,2023-10-10T00:00:00.000Z,1,Monterrey,18.0,Base de datos,49.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,NEG,H00229,Nuevo León,94.63,0,2024-01-26T00:00:00.000Z,0,Monterrey,17.0,Base de datos,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,IBT,H00177,Jalisco,94.64,1356,2023-09-15T00:00:00.000Z,1,Guadalajara,18.0,Marketing digital,41.0,0.0,0.0,1.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,M,P5,MC,H13989,Nuevo León,97.8,1434,2023-12-07T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,LDO,H00168,Estado de México,84.93,0,2023-11-28T00:00:00.000Z,1,Estado de México,18.0,Base de datos,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,M,O5,NEG,H00168,Estado de México,86.26,0,2023-12-14T00:00:00.000Z,1,Estado de México,18.0,Solicitud,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,BFI,H00229,Nuevo León,91.34,1355,2023-11-06T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,M,P5,IIS,H00163,Estado de México,87.63,0,2023-12-05T00:00:00.000Z,1,Toluca,17.0,Base de datos,21.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,M,P5,IRS,H00165,Ciudad de México,98.13,1401,2023-10-12T00:00:00.000Z,1,Ciudad de México,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,P5,LED,H13819,Ciudad de México,87.1,0,2023-09-26T00:00:00.000Z,1,Santa Fe,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,NEG,H13990,Nuevo León,84.93,0,2023-12-12T00:00:00.000Z,1,Monterrey,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,ITD,H00168,Estado de México,84.56,0,2023-10-23T00:00:00.000Z,1,Estado de México,17.0,Base de datos,23.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LED,H00158,Querétaro,96.45,1433,2023-09-27T00:00:00.000Z,1,Querétaro,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,F,P5,NEG,H00163,Estado de México,87.16,0,2023-09-29T00:00:00.000Z,1,Toluca,17.0,Base de datos,30.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CDJ,Mexicana,F,P5,LIN,H00154,Chihuahua,91.73,0,2024-01-19T00:00:00.000Z,1,Ciudad Juárez,17.0,Marketing digital,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,F,O5,BGB,H14074,Michoacán,93.46,0,2023-11-22T00:00:00.000Z,1,Morelia,18.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,ESC,H00168,Estado de México,95.16,1364,2023-10-19T00:00:00.000Z,1,Estado de México,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IBQ,H13990,Nuevo León,79.86,0,2024-01-19T00:00:00.000Z,1,Monterrey,18.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
GDA,Mexicana,M,O5,LAE,H00162,Guanajuato,81.73,0,2024-03-01T00:00:00.000Z,1,León,17.0,Base de datos,32.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,IC,H00165,Ciudad de México,92.56,0,2023-10-19T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,NEG,H00173,Sinaloa,94.36,1252,2023-10-11T00:00:00.000Z,1,Sinaloa,17.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,LC,H00165,Ciudad de México,89.93,0,2023-11-21T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,ITC,H00168,Estado de México,87.43,0,2023-10-16T00:00:00.000Z,1,Estado de México,18.0,Marketing digital,37.0,0.2,0.2,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.2,0.2,2.0,0.0
MTY,Mexicana,M,O5,MC,H00158,Querétaro,91.53,1412,2023-12-07T00:00:00.000Z,1,Querétaro,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,CIS,H13917,Nuevo León,82.93,0,2023-10-26T00:00:00.000Z,0,Monterrey,18.0,Base de datos,43.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,CPF,H19021,Nuevo León,79.73,0,2024-02-01T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,F,P5,NEG,H00159,San Luis Potosí,94.7,1330,2023-10-11T00:00:00.000Z,1,San Luis Potosí,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,IIT,H14074,Michoacán,85.75,0,2023-11-29T00:00:00.000Z,0,Morelia,18.0,Base de datos,32.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LAD,H00158,Querétaro,88.9,0,2023-11-07T00:00:00.000Z,1,Querétaro,18.0,Solicitud,48.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,LAE,H00168,Estado de México,85.33,0,2023-10-12T00:00:00.000Z,1,Estado de México,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
PUE,Mexicana,F,O5,LED,H00169,Morelos,94.19,1299,2023-11-15T00:00:00.000Z,1,Cuernavaca,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,NEG,H19021,Nuevo León,79.82,866,2024-02-20T00:00:00.000Z,0,Monterrey,18.0,Solicitud,38.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,LPS,H13917,Nuevo León,81.83,0,2024-02-14T00:00:00.000Z,1,Monterrey,18.0,Base de datos,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,M,P5,IIS,H00169,Morelos,89.63,1119,2023-10-23T00:00:00.000Z,0,Cuernavaca,18.0,Base de datos,39.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LAD,H00177,Jalisco,88.0,0,2023-10-16T00:00:00.000Z,1,Guadalajara,17.0,Base de datos,30.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,BFI,H13917,Nuevo León,91.96,1304,2024-01-17T00:00:00.000Z,1,Monterrey,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SLP,Mexicana,M,O5,IMT,H00158,Querétaro,93.5,1409,2023-09-28T00:00:00.000Z,1,Querétaro,17.0,Base de datos,44.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,O5,IBQ,H00177,Jalisco,84.06,0,2023-10-10T00:00:00.000Z,1,Guadalajara,17.0,Solicitud,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Estadounidense,F,P5,ARQ,H13819,Ciudad de México,93.13,1244,2023-09-26T00:00:00.000Z,1,Santa Fe,18.0,Base de datos,47.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,F,P5,LDI,H00167,Hidalgo,84.63,0,2023-12-06T00:00:00.000Z,1,Hidalgo,17.0,Solicitud,13.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IFI,H00168,Estado de México,95.4,1352,2024-02-26T00:00:00.000Z,1,Estado de México,17.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LAF,H00158,Querétaro,91.1,1352,2023-09-26T00:00:00.000Z,1,Querétaro,19.0,Base de datos,46.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,ARQ,H13989,Nuevo León,88.73,0,2024-01-09T00:00:00.000Z,1,Monterrey,18.0,Base de datos,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,F,P5,IID,H00158,Querétaro,84.79,0,2024-02-13T00:00:00.000Z,1,Querétaro,18.0,Solicitud,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,BIE,H13989,Nuevo León,97.25,1372,2023-10-10T00:00:00.000Z,1,Monterrey,17.0,Base de datos,50.0,0.15,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
TOL,Mexicana,F,P5,ITC,H00163,Estado de México,89.3,0,2024-02-27T00:00:00.000Z,0,Toluca,17.0,Base de datos,24.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,F,P5,IIS,H00168,Estado de México,93.38,1326,2024-02-14T00:00:00.000Z,1,Estado de México,17.0,Base de datos,28.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,NEG,H13990,Nuevo León,91.7,1003,2023-12-05T00:00:00.000Z,1,Monterrey,17.0,Base de datos,36.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,LBC,H00158,Querétaro,90.72,1434,2024-02-16T00:00:00.000Z,1,Querétaro,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,MO,H13990,Nuevo León,83.65,0,2024-02-27T00:00:00.000Z,0,Monterrey,18.0,Solicitud,49.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
SIN,Mexicana,F,P5,IMT,H00173,Sinaloa,96.1,1338,2023-10-19T00:00:00.000Z,1,Sinaloa,17.0,Solicitud,42.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,LAF,H00163,Estado de México,90.23,1317,2023-10-10T00:00:00.000Z,1,Toluca,17.0,Base de datos,30.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,BGB,H00165,Ciudad de México,92.13,1216,2023-12-04T00:00:00.000Z,1,Ciudad de México,18.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,M,P5,ITC,H00163,Estado de México,87.8,0,2023-10-14T00:00:00.000Z,1,Toluca,17.0,Base de datos,28.0,0.0,0.0,0.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,1.0,0.0
GDA,Mexicana,M,O5,LRI,H00160,Guanajuato,89.46,1086,2023-12-12T00:00:00.000Z,0,Irapuato,18.0,Base de datos,29.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,M,P5,IIT,H00163,Estado de México,93.9,1357,2023-10-14T00:00:00.000Z,1,Toluca,17.0,Base de datos,38.0,0.15,0.15,1.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.15,0.15,2.0,0.0
CCM,Mexicana,F,P5,LAF,H00165,Ciudad de México,95.96,1379,2023-10-12T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,37.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Colombiana,F,P5,IDS,H13819,Ciudad de México,86.03,0,2023-12-08T00:00:00.000Z,1,Santa Fe,18.0,Base de datos,32.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
QRO,Mexicana,M,P5,IIS,H00158,Querétaro,86.22,0,2023-10-24T00:00:00.000Z,1,Querétaro,18.0,Solicitud,40.0,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
CEM,Mexicana,F,P5,LIN,H00168,Estado de México,87.26,0,2023-10-16T00:00:00.000Z,0,Estado de México,17.0,Solicitud,34.0,0.0,0.0,0.0,0.0,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,1.0
MTY,Mexicana,F,P5,LNB,H13917,Nuevo León,95.86,1192,2023-10-23T00:00:00.000Z,1,Monterrey,18.0,Base de datos,40.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CSF,Mexicana,F,O5,LIT,H00168,Estado de México,97.48,1276,2023-10-13T00:00:00.000Z,1,Estado de México,19.0,Base de datos,44.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,F,P5,IIT,H00229,Nuevo León,90.56,0,2023-10-10T00:00:00.000Z,0,Monterrey,17.0,Base de datos,46.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,P5,MC,H00165,Ciudad de México,92.69,1327,2023-12-13T00:00:00.000Z,1,Ciudad de México,17.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,LED,H00168,Estado de México,87.3,0,2023-11-17T00:00:00.000Z,1,Estado de México,17.0,Base de datos,29.0,0.1,0.1,0.0,0.0,No aplica,0.0,1.0,Tradicional,1.0,0.1,0.0,2.0,0.0
QRO,Mexicana,F,P5,MC,H00158,Querétaro,94.76,1352,2024-01-03T00:00:00.000Z,0,Querétaro,17.0,Solicitud,50.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
LEO,Mexicana,M,P5,ICI,H00162,Guanajuato,95.86,1439,2023-09-27T00:00:00.000Z,1,León,17.0,Solicitud,43.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HER,Mexicana,M,P5,NEG,H00174,Sonora,91.43,1308,2023-10-27T00:00:00.000Z,1,Sonora Norte,18.0,Solicitud,42.0,0.0,0.0,1.0,0.2,Atletico,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,2.0
HER,Mexicana,F,P5,IDS,H00174,Sonora,97.29,1450,2023-11-30T00:00:00.000Z,1,Sonora Norte,18.0,Base de datos,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MOR,Mexicana,F,P5,ESC,H00169,Morelos,96.29,1348,2023-10-23T00:00:00.000Z,1,Cuernavaca,18.0,Base de datos,47.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CCM,Mexicana,F,O5,MO,H00168,Estado de México,96.22,1274,2024-02-15T00:00:00.000Z,0,Estado de México,19.0,Solicitud,41.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
HGO,Mexicana,M,P5,ICT,H00167,Hidalgo,92.03,1354,2023-10-11T00:00:00.000Z,1,Hidalgo,17.0,Solicitud,22.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
CEM,Mexicana,M,P5,IRS,H00168,Estado de México,94.23,1391,2023-10-09T00:00:00.000Z,1,Estado de México,17.0,Base de datos,31.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
TOL,Mexicana,F,P5,NEG,H00163,Estado de México,89.96,1160,2023-10-27T00:00:00.000Z,1,Toluca,18.0,Base de datos,37.0,0.0,0.0,0.0,0.0,No aplica,0.0,0.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,O5,ARQ,H19021,Nuevo León,90.16,1327,2023-10-13T00:00:00.000Z,1,Monterrey,17.0,Solicitud,45.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
MTY,Mexicana,M,P5,IM,H13917,Nuevo León,91.43,1395,2023-09-27T00:00:00.000Z,1,Monterrey,18.0,Solicitud,50.0,0.0,0.0,1.0,0.0,No aplica,0.0,1.0,Sin beca,0.0,0.0,0.0,0.0,0.0
